date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-03,Tuesday,14,0.315,0.028,0.48,27.25,0.107,16.7,52.9,Cloudy,1,0.5,0.328,0.0,0.1,1.35,0.66,0.64,0.34,0,1,1.05
2023-10-03,Tuesday,15,0.2541,0.0315,0.48,30.11,0.122,13.4,48.8,Stormy,3,0.7,0.072,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,16,0.2722,0.0315,0.48,29.89,0.12,12.3,48.0,Sunny,0,1.9,0.6,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,17,0.2505,0.0315,0.48,30.11,0.121,13.9,59.6,Rainy,2,2.5,0.046,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,18,0.4556,0.0373,0.48,30.8,0.106,16.7,47.8,Cloudy,1,0.9,0.12,0.0,0.1,1.35,0.99,0.74,0.34,0,1,1.05
2023-10-03,Tuesday,19,0.6085,0.042,0.48,39.24,0.121,14.7,54.3,Rainy,2,1.3,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,20,0.4639,0.0347,0.48,30.67,0.099,17.6,60.7,Sunny,0,3.5,0.0,0.042,0.1,1.35,0.99,0.74,0.52,0,1,1.05
2023-10-03,Tuesday,21,0.1843,0.0249,0.48,19.96,0.097,18.2,60.2,Stormy,3,2.0,0.0,0.0,0.1,1.35,0.99,0.74,0.63,0,1,1.05
2023-10-03,Tuesday,22,0.1977,0.0315,0.48,15.83,0.12,14.6,63.1,Sunny,0,2.7,0.0,0.0,0.1,0.9,0.99,0.61,0.0,0,1,1.05
2023-10-03,Tuesday,23,0.1902,0.0299,0.48,14.51,0.114,15.8,69.6,Sunny,0,4.5,0.0,0.125,0.1,0.9,0.33,0.41,0.16,0,1,1.05
2023-10-04,Wednesday,0,0.0574,0.0218,0.34,11.83,0.088,20.9,69.9,Rainy,2,3.9,0.0,0.075,0.8,0.2,0.3,0.47,0.82,0,0,1.05
2023-10-04,Wednesday,1,0.0463,0.0207,0.34,10.34,0.084,20.4,86.7,Rainy,2,5.2,0.0,0.185,0.8,0.2,0.3,0.47,0.93,0,0,1.05
2023-10-04,Wednesday,2,0.0451,0.0255,0.34,12.06,0.102,22.7,79.2,Cloudy,1,5.7,0.0,0.226,0.8,0.2,0.3,0.47,0.45,0,0,1.05
2023-10-04,Wednesday,3,0.0582,0.03,0.34,11.97,0.12,26.4,87.3,Cloudy,1,5.5,0.0,0.205,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,4,0.0533,0.0247,0.34,11.82,0.099,22.4,59.0,Sunny,0,5.7,0.0,0.222,0.8,0.2,0.3,0.47,0.53,0,0,1.05
2023-10-04,Wednesday,5,0.0504,0.03,0.34,10.89,0.12,27.5,61.6,Cloudy,1,4.8,0.0,0.15,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,6,0.1696,0.045,0.34,23.82,0.12,28.0,73.3,Cloudy,1,3.8,0.12,0.065,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,7,0.1434,0.045,0.34,26.07,0.12,26.2,64.9,Cloudy,1,4.5,0.182,0.125,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,8,0.1524,0.0382,0.34,25.15,0.104,22.7,59.9,Stormy,3,3.5,0.06,0.043,0.8,0.6,0.9,0.77,0.46,0,0,1.05
2023-10-04,Wednesday,9,0.6376,0.0498,0.34,38.11,0.1,22.4,48.6,Sunny,0,2.5,0.724,0.0,0.8,0.9,0.9,0.86,0.51,0,0,1.05
2023-10-04,Wednesday,10,0.8335,0.0453,0.34,41.11,0.091,21.3,48.2,Cloudy,1,2.0,0.328,0.0,0.8,0.9,0.6,0.77,0.74,0,0,1.05
2023-10-04,Wednesday,11,0.6676,0.0518,0.34,40.89,0.105,22.9,34.6,Rainy,2,2.7,0.088,0.0,0.8,0.9,0.6,0.77,0.41,0,0,1.05
2023-10-04,Wednesday,12,0.4035,0.0314,0.34,34.74,0.084,20.5,34.4,Sunny,0,3.2,0.9,0.013,0.8,0.9,0.6,0.77,0.91,0,0,1.05
2023-10-04,Wednesday,13,0.4182,0.0323,0.34,33.0,0.086,20.8,29.1,Sunny,0,1.3,0.88,0.0,0.8,0.9,0.6,0.77,0.85,0,0,1.05
2023-10-04,Wednesday,14,0.3896,0.0361,0.34,32.94,0.096,18.0,43.4,Sunny,0,1.5,0.82,0.0,0.8,0.9,0.6,0.77,0.59,0,0,1.05
2023-10-04,Wednesday,15,0.3463,0.045,0.34,34.39,0.12,14.0,38.7,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,16,0.3601,0.0377,0.34,38.77,0.101,17.4,45.5,Sunny,0,0.9,0.6,0.0,0.8,0.9,0.6,0.77,0.49,0,0,1.05
2023-10-04,Wednesday,17,0.3464,0.045,0.34,34.25,0.12,12.8,68.6,Cloudy,1,0.5,0.182,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,18,0.606,0.06,0.34,41.41,0.12,15.0,56.0,Sunny,0,0.9,0.3,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,19,0.8052,0.06,0.34,50.83,0.122,11.6,76.5,Stormy,3,2.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,20,0.6054,0.06,0.34,40.8,0.12,14.8,58.6,Cloudy,1,3.5,0.0,0.044,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,21,0.2607,0.045,0.34,20.95,0.12,14.4,85.5,Cloudy,1,3.0,0.0,0.003,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,22,0.2432,0.0332,0.34,23.72,0.091,18.9,70.6,Stormy,3,4.9,0.0,0.162,0.8,0.6,0.9,0.77,0.79,0,0,1.05
2023-10-04,Wednesday,23,0.2332,0.0378,0.34,19.53,0.101,17.4,65.3,Cloudy,1,4.7,0.0,0.143,0.8,0.6,0.3,0.59,0.48,0,0,1.05
2023-10-05,Thursday,0,0.0512,0.0231,0.34,11.2,0.092,21.6,76.2,Cloudy,1,4.1,0.0,0.092,0.8,0.2,0.3,0.47,0.69,0,0,1.05
2023-10-05,Thursday,1,0.0453,0.0244,0.34,11.59,0.097,22.2,69.3,Sunny,0,4.3,0.0,0.105,0.8,0.2,0.3,0.47,0.56,0,0,1.05
2023-10-05,Thursday,2,0.0446,0.0225,0.34,10.31,0.09,21.3,84.5,Cloudy,1,5.9,0.0,0.243,0.8,0.2,0.3,0.47,0.75,0,0,1.05
2023-10-05,Thursday,3,0.0592,0.0292,0.34,11.8,0.117,24.6,72.7,Cloudy,1,7.4,0.0,0.368,0.8,0.2,0.3,0.47,0.08,0,0,1.05
2023-10-05,Thursday,4,0.0484,0.03,0.34,10.17,0.12,28.0,79.0,Cloudy,1,4.4,0.0,0.118,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,5,0.0495,0.0296,0.34,13.29,0.12,24.8,66.1,Stormy,3,6.5,0.0,0.29,0.8,0.2,0.3,0.47,0.04,0,0,1.05
2023-10-05,Thursday,6,0.1404,0.0441,0.34,22.37,0.118,24.7,56.1,Cloudy,1,5.2,0.12,0.182,0.8,0.2,0.3,0.47,0.06,0,0,1.05
2023-10-05,Thursday,7,0.1687,0.045,0.34,24.23,0.12,27.2,46.7,Sunny,0,5.9,0.455,0.245,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,8,0.1698,0.045,0.34,26.18,0.121,26.6,62.3,Rainy,2,3.4,0.06,0.037,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,9,0.6638,0.0588,0.34,42.8,0.12,24.7,54.0,Stormy,3,4.1,0.072,0.092,0.8,0.9,0.9,0.86,0.06,0,0,1.05
2023-10-05,Thursday,10,0.8459,0.0443,0.34,42.6,0.089,21.1,33.9,Sunny,0,1.5,0.82,0.0,0.8,0.9,0.6,0.77,0.78,0,0,1.05
2023-10-05,Thursday,11,0.6413,0.043,0.34,38.69,0.086,19.3,29.3,Sunny,0,2.0,0.88,0.0,0.8,0.9,0.6,0.77,0.85,0,0,1.05
2023-10-05,Thursday,12,0.4039,0.0379,0.34,35.5,0.101,22.6,42.6,Sunny,0,3.1,0.9,0.006,0.8,0.9,0.6,0.77,0.47,0,0,1.05
2023-10-05,Thursday,13,0.3865,0.0381,0.34,32.57,0.102,17.3,26.7,Sunny,0,2.3,0.88,0.0,0.8,0.9,0.6,0.77,0.46,0,0,1.05
2023-10-05,Thursday,14,0.4163,0.045,0.34,35.89,0.12,14.5,57.6,Sunny,0,0.8,0.82,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,15,0.3464,0.045,0.34,36.52,0.121,13.9,39.9,Rainy,2,0.7,0.072,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,16,0.3689,0.0406,0.34,38.8,0.108,16.5,61.6,Sunny,0,1.1,0.6,0.0,0.8,0.9,0.6,0.77,0.29,0,0,1.05
2023-10-05,Thursday,17,0.367,0.045,0.34,41.02,0.122,12.1,59.1,Stormy,3,2.2,0.046,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,18,0.581,0.0549,0.34,44.59,0.11,16.3,57.1,Sunny,0,2.8,0.3,0.0,0.8,0.9,0.9,0.86,0.25,0,0,1.05
2023-10-05,Thursday,19,0.8393,0.0584,0.34,51.66,0.118,15.4,64.6,Rainy,2,3.2,0.0,0.015,0.8,0.9,0.9,0.86,0.08,0,0,1.05
2023-10-05,Thursday,20,0.6129,0.06,0.34,43.54,0.12,14.9,83.7,Sunny,0,2.1,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,21,0.2623,0.0445,0.34,22.94,0.119,15.2,88.2,Cloudy,1,3.9,0.0,0.077,0.8,0.9,0.9,0.86,0.03,0,0,1.05
2023-10-05,Thursday,22,0.2519,0.0371,0.34,21.82,0.099,17.6,70.6,Sunny,0,5.6,0.0,0.218,0.8,0.6,0.9,0.77,0.53,0,0,1.05
2023-10-05,Thursday,23,0.2324,0.0351,0.34,18.68,0.094,18.3,81.9,Cloudy,1,5.4,0.0,0.202,0.8,0.6,0.3,0.59,0.66,0,0,1.05
2023-10-06,Friday,0,0.0576,0.0225,0.34,11.57,0.09,18.7,69.9,Sunny,0,4.5,0.0,0.126,0.8,0.2,0.3,0.47,0.75,0,0,1.05
2023-10-06,Friday,1,0.0453,0.028,0.34,11.23,0.112,24.0,85.3,Sunny,0,5.3,0.0,0.191,0.8,0.2,0.3,0.47,0.2,0,0,1.05
2023-10-06,Friday,2,0.0526,0.028,0.34,10.33,0.112,24.0,67.0,Sunny,0,4.4,0.0,0.118,0.8,0.2,0.3,0.47,0.2,0,0,1.05
2023-10-06,Friday,3,0.0482,0.023,0.34,10.96,0.092,21.5,61.5,Sunny,0,6.1,0.0,0.255,0.8,0.2,0.3,0.47,0.7,0,0,1.05
2023-10-06,Friday,4,0.0589,0.0253,0.34,10.61,0.102,22.6,63.1,Rainy,2,6.4,0.0,0.285,0.8,0.2,0.3,0.47,0.47,0,0,1.05
2023-10-06,Friday,5,0.0576,0.03,0.34,11.19,0.12,28.2,71.7,Cloudy,1,6.3,0.0,0.279,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,6,0.1478,0.0432,0.34,21.49,0.115,24.4,69.7,Sunny,0,4.0,0.3,0.086,0.8,0.2,0.3,0.47,0.12,0,0,1.05
2023-10-06,Friday,7,0.1633,0.045,0.34,26.02,0.12,25.2,43.1,Sunny,0,4.6,0.455,0.134,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,8,0.1611,0.045,0.34,25.28,0.12,25.3,44.7,Sunny,0,5.4,0.6,0.198,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,9,0.6471,0.0521,0.34,37.4,0.104,23.0,39.9,Sunny,0,3.7,0.724,0.058,0.8,0.9,0.9,0.86,0.39,0,0,1.05
2023-10-06,Friday,10,0.8256,0.0545,0.34,43.88,0.109,23.6,33.2,Sunny,0,2.6,0.82,0.0,0.8,0.9,0.6,0.77,0.27,0,0,1.05
2023-10-06,Friday,11,0.654,0.043,0.34,36.94,0.086,20.8,32.3,Sunny,0,2.4,0.88,0.0,0.8,0.9,0.6,0.77,0.85,0,0,1.05
2023-10-06,Friday,12,0.388,0.035,0.34,37.29,0.094,21.7,33.2,Rainy,2,0.5,0.09,0.0,0.8,0.9,0.6,0.77,0.66,0,0,1.05
2023-10-06,Friday,13,0.3952,0.0334,0.34,36.37,0.09,21.1,32.3,Rainy,2,1.0,0.088,0.0,0.8,0.9,0.6,0.77,0.77,0,0,1.05
2023-10-06,Friday,14,0.4086,0.0402,0.34,35.34,0.107,16.6,28.4,Sunny,0,1.2,0.82,0.0,0.8,0.9,0.6,0.77,0.32,0,0,1.05
2023-10-06,Friday,15,0.3435,0.0373,0.34,36.07,0.1,17.6,41.3,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.51,0,0,1.05
2023-10-06,Friday,16,0.3342,0.045,0.34,39.69,0.12,11.9,53.4,Cloudy,1,0.5,0.24,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,17,0.3351,0.045,0.34,39.32,0.121,13.9,43.0,Rainy,2,0.5,0.046,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,18,0.5875,0.06,0.34,43.98,0.12,14.0,75.0,Sunny,0,1.4,0.3,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,19,0.8417,0.06,0.34,49.05,0.12,14.3,67.5,Sunny,0,0.8,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,20,0.6158,0.0516,0.34,43.73,0.104,17.1,82.5,Rainy,2,2.6,0.0,0.0,0.8,0.9,0.9,0.86,0.42,0,0,1.05
2023-10-06,Friday,21,0.2621,0.045,0.34,21.73,0.12,13.1,73.6,Sunny,0,4.1,0.0,0.088,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,22,0.254,0.0399,0.34,19.91,0.106,16.7,91.3,Foggy,4,5.4,0.0,0.201,0.8,0.6,0.9,0.77,0.34,0,0,1.05
2023-10-06,Friday,23,0.2374,0.0333,0.34,22.07,0.09,18.9,89.4,Rainy,2,4.8,0.0,0.147,0.8,0.6,0.3,0.59,0.78,0,0,1.05
2023-10-07,Saturday,0,0.037,0.0169,0.44,9.11,0.084,20.5,71.0,Sunny,0,6.0,0.0,0.253,0.3,0.24,0.33,0.29,0.89,1,0,1.05
2023-10-07,Saturday,1,0.044,0.0166,0.44,9.57,0.084,19.6,73.1,Rainy,2,6.5,0.0,0.295,0.3,0.24,0.33,0.29,0.92,1,0,1.05
2023-10-07,Saturday,2,0.0471,0.0208,0.44,8.26,0.104,23.0,84.6,Sunny,0,6.0,0.0,0.247,0.3,0.24,0.33,0.29,0.4,1,0,1.05
2023-10-07,Saturday,3,0.0446,0.024,0.44,9.79,0.12,26.7,62.3,Sunny,0,6.2,0.0,0.264,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,4,0.0435,0.024,0.44,8.21,0.12,27.8,71.1,Sunny,0,5.7,0.0,0.227,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,5,0.0396,0.0224,0.44,8.81,0.113,24.0,57.7,Rainy,2,5.3,0.0,0.191,0.3,0.24,0.33,0.29,0.21,1,0,1.05
2023-10-07,Saturday,6,0.1129,0.036,0.44,17.25,0.12,28.7,57.3,Sunny,0,4.5,0.3,0.123,0.3,0.24,0.33,0.29,0.0,1,0,1.05
