date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-01,Sunday,18,0.3523,0.0317,0.48,28.89,0.113,15.8,60.3,Sunny,0,3.0,0.3,0.001,0.1,1.62,0.99,0.82,0.17,1,1,1.05
2023-10-01,Sunday,19,0.4838,0.033,0.48,32.98,0.118,15.3,75.2,Cloudy,1,2.4,0.0,0.0,0.1,1.62,0.99,0.82,0.05,1,1,1.05
2023-10-01,Sunday,20,0.3502,0.0336,0.48,30.94,0.121,14.9,58.9,Rainy,2,2.3,0.0,0.0,0.1,1.62,0.99,0.82,0.0,1,1,1.05
2023-10-01,Sunday,21,0.1575,0.0252,0.48,14.14,0.12,13.3,82.3,Sunny,0,4.6,0.0,0.135,0.1,1.62,0.99,0.82,0.0,1,1,1.05
2023-10-01,Sunday,22,0.1581,0.0219,0.48,14.32,0.104,16.9,67.5,Sunny,0,4.6,0.0,0.137,0.1,1.08,0.99,0.66,0.39,1,1,1.05
2023-10-01,Sunday,23,0.1453,0.0181,0.48,12.99,0.087,19.3,67.5,Rainy,2,4.4,0.0,0.119,0.1,1.08,0.33,0.46,0.85,1,1,1.05
2023-10-02,Monday,0,0.0412,0.0173,0.48,8.48,0.099,22.3,88.6,Cloudy,1,6.3,0.0,0.271,0.1,0.3,0.33,0.23,0.53,0,1,1.05
2023-10-02,Monday,1,0.0445,0.0196,0.48,8.11,0.112,24.0,84.1,Cloudy,1,6.4,0.0,0.285,0.1,0.3,0.33,0.23,0.2,0,1,1.05
2023-10-02,Monday,2,0.0447,0.0182,0.48,8.25,0.105,23.0,76.4,Rainy,2,6.7,0.0,0.308,0.1,0.3,0.33,0.23,0.4,0,1,1.05
2023-10-02,Monday,3,0.034,0.0165,0.48,8.31,0.094,21.8,59.2,Sunny,0,5.0,0.0,0.168,0.1,0.3,0.33,0.23,0.65,0,1,1.05
2023-10-02,Monday,4,0.0308,0.021,0.48,9.28,0.122,27.3,67.3,Stormy,3,7.4,0.0,0.365,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,5,0.0367,0.021,0.48,8.99,0.12,25.8,62.7,Sunny,0,6.3,0.0,0.278,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,6,0.1182,0.0315,0.48,16.7,0.12,28.8,63.2,Sunny,0,4.4,0.3,0.115,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,7,0.1062,0.0311,0.48,19.95,0.12,24.8,63.8,Rainy,2,4.4,0.046,0.114,0.1,0.9,0.99,0.61,0.04,0,1,1.05
2023-10-02,Monday,8,0.1235,0.0294,0.48,17.7,0.112,24.0,45.4,Sunny,0,2.9,0.6,0.0,0.1,0.9,0.99,0.61,0.2,0,1,1.05
2023-10-02,Monday,9,0.5021,0.0341,0.48,29.33,0.098,22.2,32.2,Sunny,0,3.7,0.724,0.061,0.1,1.35,0.99,0.74,0.56,0,1,1.05
2023-10-02,Monday,10,0.6578,0.0416,0.48,32.03,0.119,24.8,48.6,Sunny,0,3.6,0.82,0.047,0.1,1.35,0.66,0.64,0.03,0,1,1.05
2023-10-02,Monday,11,0.4842,0.0327,0.48,27.73,0.093,21.7,42.5,Sunny,0,3.3,0.88,0.021,0.1,1.35,0.66,0.64,0.67,0,1,1.05
2023-10-02,Monday,12,0.2859,0.0246,0.48,27.94,0.095,18.3,30.0,Rainy,2,2.4,0.09,0.0,0.1,1.35,0.66,0.64,0.66,0,1,1.05
2023-10-02,Monday,13,0.2898,0.0244,0.48,27.1,0.094,18.4,40.9,Rainy,2,0.5,0.088,0.0,0.1,1.35,0.66,0.64,0.67,0,1,1.05
2023-10-02,Monday,14,0.31,0.0265,0.48,28.8,0.102,17.4,51.3,Rainy,2,0.5,0.082,0.0,0.1,1.35,0.66,0.64,0.47,0,1,1.05
2023-10-02,Monday,15,0.2567,0.0295,0.48,26.7,0.112,16.0,40.2,Sunny,0,0.5,0.724,0.0,0.1,1.35,0.66,0.64,0.19,0,1,1.05
2023-10-02,Monday,16,0.2769,0.0259,0.48,29.52,0.099,17.7,43.2,Sunny,0,0.5,0.6,0.0,0.1,1.35,0.66,0.64,0.53,0,1,1.05
2023-10-02,Monday,17,0.256,0.0273,0.48,28.05,0.104,17.0,51.9,Cloudy,1,1.4,0.182,0.0,0.1,1.35,0.66,0.64,0.4,0,1,1.05
2023-10-02,Monday,18,0.4481,0.0364,0.48,33.26,0.104,17.0,64.1,Cloudy,1,2.4,0.12,0.0,0.1,1.35,0.99,0.74,0.4,0,1,1.05
2023-10-02,Monday,19,0.63,0.042,0.48,36.99,0.121,13.5,56.2,Rainy,2,1.3,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-02,Monday,20,0.4373,0.0344,0.48,30.83,0.098,17.7,68.6,Sunny,0,3.2,0.0,0.019,0.1,1.35,0.99,0.74,0.54,0,1,1.05
2023-10-02,Monday,21,0.1893,0.0274,0.48,18.79,0.106,17.0,74.3,Stormy,3,3.6,0.0,0.046,0.1,1.35,0.99,0.74,0.39,0,1,1.05
2023-10-02,Monday,22,0.1781,0.0315,0.48,15.58,0.12,14.6,70.7,Cloudy,1,5.0,0.0,0.167,0.1,0.9,0.99,0.61,0.0,0,1,1.05
2023-10-02,Monday,23,0.1976,0.0274,0.48,15.37,0.105,16.9,78.0,Sunny,0,5.9,0.0,0.246,0.1,0.9,0.33,0.41,0.39,0,1,1.05
2023-10-03,Tuesday,0,0.0329,0.0166,0.48,9.67,0.097,21.8,89.2,Stormy,3,5.7,0.0,0.228,0.1,0.3,0.33,0.23,0.63,0,1,1.05
2023-10-03,Tuesday,1,0.0329,0.0181,0.48,7.77,0.103,22.9,72.2,Sunny,0,6.7,0.0,0.309,0.1,0.3,0.33,0.23,0.42,0,1,1.05
2023-10-03,Tuesday,2,0.0448,0.021,0.48,8.95,0.122,25.5,89.7,Stormy,3,5.7,0.0,0.225,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,3,0.036,0.021,0.48,8.52,0.121,26.2,88.3,Rainy,2,6.8,0.0,0.316,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,4,0.0414,0.0177,0.48,7.33,0.101,22.7,76.1,Sunny,0,5.0,0.0,0.164,0.1,0.3,0.33,0.23,0.47,0,1,1.05
2023-10-03,Tuesday,5,0.0347,0.021,0.48,8.94,0.122,25.3,68.0,Stormy,3,5.1,0.0,0.171,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,6,0.121,0.0315,0.48,16.9,0.122,27.7,68.3,Stormy,3,4.0,0.03,0.084,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,7,0.1227,0.0315,0.48,18.32,0.12,26.9,50.4,Cloudy,1,3.9,0.182,0.073,0.1,0.9,0.99,0.61,0.0,0,1,1.05
2023-10-03,Tuesday,8,0.1252,0.0261,0.48,19.0,0.1,22.4,42.2,Cloudy,1,4.9,0.24,0.156,0.1,0.9,0.99,0.61,0.51,0,1,1.05
2023-10-03,Tuesday,9,0.4909,0.042,0.48,31.87,0.121,26.9,31.3,Rainy,2,4.0,0.072,0.082,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,10,0.6305,0.0286,0.48,35.81,0.082,20.2,56.9,Cloudy,1,3.5,0.328,0.046,0.1,1.35,0.66,0.64,0.96,0,1,1.05
2023-10-03,Tuesday,11,0.4864,0.0336,0.48,27.33,0.096,22.0,31.9,Sunny,0,2.3,0.88,0.0,0.1,1.35,0.66,0.64,0.6,0,1,1.05
2023-10-03,Tuesday,12,0.3046,0.0222,0.48,25.8,0.084,20.6,33.7,Cloudy,1,0.9,0.36,0.0,0.1,1.35,0.66,0.64,0.89,0,1,1.05
2023-10-03,Tuesday,13,0.3107,0.0226,0.48,25.56,0.086,20.7,49.9,Sunny,0,1.7,0.88,0.0,0.1,1.35,0.66,0.64,0.85,0,1,1.05
2023-10-03,Tuesday,14,0.2981,0.0231,0.48,27.16,0.089,19.0,28.3,Rainy,2,2.1,0.082,0.0,0.1,1.35,0.66,0.64,0.8,0,1,1.05
2023-10-03,Tuesday,15,0.2507,0.0261,0.48,30.17,0.101,17.6,47.2,Rainy,2,1.6,0.072,0.0,0.1,1.35,0.66,0.64,0.51,0,1,1.05
2023-10-03,Tuesday,16,0.2481,0.0315,0.48,28.94,0.12,13.9,55.8,Cloudy,1,1.0,0.24,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,17,0.2483,0.0315,0.48,27.29,0.12,13.0,59.7,Cloudy,1,2.8,0.182,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,18,0.4646,0.0392,0.48,30.07,0.112,16.0,45.9,Foggy,4,0.7,0.06,0.0,0.1,1.35,0.99,0.74,0.2,0,1,1.05
2023-10-03,Tuesday,19,0.6137,0.042,0.48,37.48,0.12,13.8,55.7,Sunny,0,1.0,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,20,0.455,0.042,0.48,33.4,0.12,13.6,57.0,Cloudy,1,2.6,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,21,0.2021,0.0315,0.48,17.75,0.12,13.3,62.3,Cloudy,1,3.4,0.0,0.031,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,22,0.1886,0.0288,0.48,15.53,0.11,16.3,62.8,Cloudy,1,3.1,0.0,0.005,0.1,0.9,0.99,0.61,0.25,0,1,1.05
2023-10-03,Tuesday,23,0.2001,0.0227,0.48,15.79,0.086,19.2,67.9,Sunny,0,3.5,0.0,0.038,0.1,0.9,0.33,0.41,0.84,0,1,1.05
2023-10-04,Wednesday,0,0.0509,0.0256,0.34,9.77,0.102,17.2,76.8,Cloudy,1,6.8,0.0,0.314,0.8,0.2,0.3,0.47,0.44,0,0,1.05
2023-10-04,Wednesday,1,0.0477,0.0217,0.34,10.39,0.087,19.2,74.7,Cloudy,1,4.5,0.0,0.125,0.8,0.2,0.3,0.47,0.83,0,0,1.05
2023-10-04,Wednesday,2,0.0514,0.03,0.34,10.72,0.12,25.1,86.5,Cloudy,1,6.8,0.0,0.313,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,3,0.0557,0.03,0.34,12.01,0.12,26.8,80.5,Cloudy,1,5.6,0.0,0.215,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,4,0.0546,0.0256,0.34,11.77,0.102,22.8,84.9,Cloudy,1,5.9,0.0,0.239,0.8,0.2,0.3,0.47,0.44,0,0,1.05
2023-10-04,Wednesday,5,0.0496,0.03,0.34,10.38,0.12,28.8,72.5,Cloudy,1,6.4,0.0,0.281,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,6,0.1379,0.045,0.34,20.72,0.12,26.9,68.5,Sunny,0,4.5,0.3,0.129,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,7,0.1425,0.045,0.34,24.67,0.12,26.7,58.0,Cloudy,1,3.4,0.182,0.03,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,8,0.1482,0.0385,0.34,27.35,0.105,22.8,47.3,Stormy,3,4.1,0.06,0.091,0.8,0.6,0.9,0.77,0.43,0,0,1.05
2023-10-04,Wednesday,9,0.6555,0.06,0.34,39.05,0.12,26.1,46.5,Foggy,4,2.9,0.145,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,10,0.8597,0.0488,0.34,44.57,0.098,22.2,42.4,Cloudy,1,2.0,0.328,0.0,0.8,0.9,0.6,0.77,0.56,0,0,1.05
2023-10-04,Wednesday,11,0.6462,0.0455,0.34,36.46,0.092,18.6,26.2,Rainy,2,3.3,0.088,0.026,0.8,0.9,0.6,0.77,0.73,0,0,1.05
2023-10-04,Wednesday,12,0.3827,0.0354,0.34,35.86,0.094,18.2,29.3,Sunny,0,1.6,0.9,0.0,0.8,0.9,0.6,0.77,0.64,0,0,1.05
2023-10-04,Wednesday,13,0.3809,0.0306,0.34,36.54,0.083,20.2,32.7,Stormy,3,1.0,0.088,0.0,0.8,0.9,0.6,0.77,0.96,0,0,1.05
2023-10-04,Wednesday,14,0.3807,0.0379,0.34,34.32,0.101,17.4,52.0,Sunny,0,1.1,0.82,0.0,0.8,0.9,0.6,0.77,0.47,0,0,1.05
2023-10-04,Wednesday,15,0.3673,0.0434,0.34,38.6,0.117,15.5,41.3,Rainy,2,1.9,0.072,0.0,0.8,0.9,0.6,0.77,0.1,0,0,1.05
2023-10-04,Wednesday,16,0.3485,0.0403,0.34,41.72,0.109,16.6,56.8,Stormy,3,0.5,0.06,0.0,0.8,0.9,0.6,0.77,0.32,0,0,1.05
2023-10-04,Wednesday,17,0.3621,0.045,0.34,34.69,0.12,12.7,48.3,Sunny,0,1.5,0.455,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,18,0.6167,0.06,0.34,44.04,0.121,11.4,70.1,Rainy,2,1.0,0.03,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,19,0.8419,0.0545,0.34,47.21,0.109,16.4,78.3,Cloudy,1,2.2,0.0,0.0,0.8,0.9,0.9,0.86,0.28,0,0,1.05
2023-10-04,Wednesday,20,0.6062,0.06,0.34,41.32,0.12,13.6,83.3,Cloudy,1,2.5,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,21,0.2626,0.045,0.34,25.28,0.121,13.1,62.4,Rainy,2,3.2,0.0,0.017,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,22,0.2409,0.0333,0.34,24.1,0.09,18.9,63.4,Rainy,2,3.8,0.0,0.065,0.8,0.6,0.9,0.77,0.78,0,0,1.05
2023-10-04,Wednesday,23,0.2329,0.0432,0.34,22.08,0.115,15.6,72.3,Cloudy,1,6.1,0.0,0.26,0.8,0.6,0.3,0.59,0.12,0,0,1.05
2023-10-05,Thursday,0,0.0599,0.0238,0.34,12.01,0.095,21.9,92.9,Sunny,0,6.1,0.0,0.256,0.8,0.2,0.3,0.47,0.62,0,0,1.05
2023-10-05,Thursday,1,0.0411,0.021,0.34,11.27,0.084,19.5,90.5,Cloudy,1,4.5,0.0,0.121,0.8,0.2,0.3,0.47,0.9,0,0,1.05
2023-10-05,Thursday,2,0.0421,0.0292,0.34,11.65,0.117,24.6,86.9,Sunny,0,7.1,0.0,0.343,0.8,0.2,0.3,0.47,0.08,0,0,1.05
2023-10-05,Thursday,3,0.0568,0.0266,0.34,10.96,0.107,23.3,71.2,Sunny,0,5.4,0.0,0.202,0.8,0.2,0.3,0.47,0.34,0,0,1.05
2023-10-05,Thursday,4,0.0582,0.0286,0.34,10.55,0.115,24.3,71.8,Rainy,2,4.5,0.0,0.125,0.8,0.2,0.3,0.47,0.14,0,0,1.05
2023-10-05,Thursday,5,0.0488,0.0274,0.34,10.69,0.11,23.7,63.1,Sunny,0,4.3,0.0,0.112,0.8,0.2,0.3,0.47,0.26,0,0,1.05
2023-10-05,Thursday,6,0.1411,0.0407,0.34,24.75,0.11,23.6,57.1,Rainy,2,6.0,0.03,0.247,0.8,0.2,0.3,0.47,0.29,0,0,1.05
2023-10-05,Thursday,7,0.1665,0.045,0.34,22.79,0.12,25.9,41.4,Sunny,0,4.6,0.455,0.133,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,8,0.1414,0.045,0.34,25.29,0.12,26.5,56.8,Sunny,0,2.9,0.6,0.0,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,9,0.6449,0.06,0.34,38.18,0.121,27.2,50.5,Rainy,2,2.2,0.072,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,10,0.8362,0.0457,0.34,47.96,0.092,21.4,43.1,Rainy,2,2.1,0.082,0.0,0.8,0.9,0.6,0.77,0.71,0,0,1.05
2023-10-05,Thursday,11,0.6472,0.0405,0.34,36.88,0.082,20.1,53.0,Rainy,2,1.7,0.088,0.0,0.8,0.9,0.6,0.77,0.97,0,0,1.05
2023-10-05,Thursday,12,0.4148,0.0385,0.34,34.15,0.104,22.8,33.4,Rainy,2,0.6,0.09,0.0,0.8,0.9,0.6,0.77,0.43,0,0,1.05
2023-10-05,Thursday,13,0.3833,0.0319,0.34,35.12,0.085,19.4,53.1,Cloudy,1,1.7,0.352,0.0,0.8,0.9,0.6,0.77,0.87,0,0,1.05
2023-10-05,Thursday,14,0.3807,0.0362,0.34,32.28,0.096,17.9,49.7,Sunny,0,2.0,0.82,0.0,0.8,0.9,0.6,0.77,0.59,0,0,1.05
2023-10-05,Thursday,15,0.3474,0.0444,0.34,34.6,0.118,15.2,40.9,Cloudy,1,1.7,0.29,0.0,0.8,0.9,0.6,0.77,0.04,0,0,1.05
2023-10-05,Thursday,16,0.363,0.0431,0.34,43.83,0.117,15.6,49.3,Stormy,3,2.6,0.06,0.0,0.8,0.9,0.6,0.77,0.12,0,0,1.05
2023-10-05,Thursday,17,0.3476,0.0406,0.34,38.56,0.109,16.5,61.9,Rainy,2,0.5,0.046,0.0,0.8,0.9,0.6,0.77,0.29,0,0,1.05
2023-10-05,Thursday,18,0.6046,0.06,0.34,41.29,0.12,12.9,47.7,Cloudy,1,2.1,0.12,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,19,0.82,0.06,0.34,50.29,0.12,13.4,69.9,Sunny,0,2.9,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,20,0.5906,0.0542,0.34,39.12,0.108,16.5,75.6,Foggy,4,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.29,0,0,1.05
2023-10-05,Thursday,21,0.2586,0.0395,0.34,24.6,0.106,16.8,85.0,Rainy,2,2.1,0.0,0.0,0.8,0.9,0.9,0.86,0.36,0,0,1.05
2023-10-05,Thursday,22,0.2615,0.035,0.34,24.67,0.095,18.3,88.2,Stormy,3,2.9,0.0,0.0,0.8,0.6,0.9,0.77,0.67,0,0,1.05
2023-10-05,Thursday,23,0.2451,0.0324,0.34,19.78,0.088,20.8,83.7,Rainy,2,3.9,0.0,0.079,0.8,0.6,0.3,0.59,0.84,0,0,1.05
2023-10-06,Friday,0,0.0506,0.0217,0.34,9.99,0.087,20.8,77.9,Cloudy,1,4.5,0.0,0.125,0.8,0.2,0.3,0.47,0.83,0,0,1.05
2023-10-06,Friday,1,0.0428,0.0205,0.34,11.28,0.082,19.7,68.5,Cloudy,1,4.2,0.0,0.101,0.8,0.2,0.3,0.47,0.95,0,0,1.05
2023-10-06,Friday,2,0.0473,0.03,0.34,11.82,0.12,26.0,65.1,Cloudy,1,6.2,0.0,0.268,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,3,0.0451,0.0273,0.34,11.4,0.109,23.6,64.7,Sunny,0,7.5,0.0,0.374,0.8,0.2,0.3,0.47,0.27,0,0,1.05
2023-10-06,Friday,4,0.0547,0.03,0.34,11.87,0.12,27.0,67.1,Sunny,0,5.5,0.0,0.208,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,5,0.0405,0.03,0.34,11.94,0.12,27.7,50.3,Sunny,0,4.5,0.0,0.127,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,6,0.1399,0.045,0.34,24.87,0.121,27.9,50.6,Rainy,2,6.0,0.03,0.25,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,7,0.1524,0.045,0.34,24.11,0.121,27.4,45.0,Rainy,2,5.1,0.046,0.173,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,8,0.1668,0.045,0.34,25.74,0.12,27.0,56.3,Cloudy,1,3.4,0.24,0.034,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,9,0.642,0.0478,0.34,37.29,0.096,21.9,54.3,Sunny,0,5.0,0.724,0.163,0.8,0.9,0.9,0.86,0.61,0,0,1.05
2023-10-06,Friday,10,0.8368,0.0546,0.34,43.25,0.109,23.7,31.4,Cloudy,1,3.4,0.328,0.036,0.8,0.9,0.6,0.77,0.27,0,0,1.05
2023-10-06,Friday,11,0.652,0.0473,0.34,39.22,0.095,21.8,53.3,Cloudy,1,2.0,0.352,0.0,0.8,0.9,0.6,0.77,0.63,0,0,1.05
2023-10-06,Friday,12,0.4132,0.0345,0.34,38.56,0.094,18.5,27.9,Stormy,3,1.3,0.09,0.0,0.8,0.9,0.6,0.77,0.7,0,0,1.05
2023-10-06,Friday,13,0.4002,0.0354,0.34,35.79,0.094,18.2,50.4,Cloudy,1,1.0,0.352,0.0,0.8,0.9,0.6,0.77,0.64,0,0,1.05
2023-10-06,Friday,14,0.3848,0.0394,0.34,35.77,0.105,16.9,40.5,Cloudy,1,2.0,0.328,0.0,0.8,0.9,0.6,0.77,0.37,0,0,1.05
2023-10-06,Friday,15,0.3569,0.0342,0.34,37.75,0.092,18.6,38.3,Rainy,2,0.5,0.072,0.0,0.8,0.9,0.6,0.77,0.72,0,0,1.05
2023-10-06,Friday,16,0.33,0.0413,0.34,38.6,0.11,16.2,37.7,Sunny,0,1.3,0.6,0.0,0.8,0.9,0.6,0.77,0.25,0,0,1.05
2023-10-06,Friday,17,0.3319,0.0441,0.34,37.59,0.117,15.3,61.4,Sunny,0,0.5,0.455,0.0,0.8,0.9,0.6,0.77,0.06,0,0,1.05
2023-10-06,Friday,18,0.6147,0.06,0.34,42.43,0.12,13.0,51.4,Sunny,0,3.0,0.3,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,19,0.7939,0.0568,0.34,50.82,0.114,15.8,64.1,Sunny,0,3.4,0.0,0.036,0.8,0.9,0.9,0.86,0.16,0,0,1.05
2023-10-06,Friday,20,0.5902,0.06,0.34,42.78,0.12,14.7,82.5,Cloudy,1,2.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,21,0.263,0.0447,0.34,21.24,0.12,15.1,67.7,Rainy,2,3.8,0.0,0.067,0.8,0.9,0.9,0.86,0.02,0,0,1.05
2023-10-06,Friday,22,0.2527,0.045,0.34,22.48,0.12,15.0,88.4,Cloudy,1,2.7,0.0,0.0,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,23,0.2353,0.0304,0.34,23.05,0.083,20.1,87.6,Stormy,3,3.7,0.0,0.062,0.8,0.6,0.3,0.59,0.97,0,0,1.05
2023-10-07,Saturday,0,0.0415,0.0176,0.44,9.98,0.089,21.0,92.5,Rainy,2,3.9,0.0,0.073,0.3,0.24,0.33,0.29,0.8,1,0,1.05
2023-10-07,Saturday,1,0.0462,0.0208,0.44,7.93,0.104,23.0,93.6,Cloudy,1,6.4,0.0,0.28,0.3,0.24,0.33,0.29,0.4,1,0,1.05
2023-10-07,Saturday,2,0.0431,0.0229,0.44,10.27,0.115,24.3,67.8,Rainy,2,5.2,0.0,0.185,0.3,0.24,0.33,0.29,0.14,1,0,1.05
2023-10-07,Saturday,3,0.0464,0.0222,0.44,8.17,0.112,23.9,68.5,Rainy,2,6.2,0.0,0.27,0.3,0.24,0.33,0.29,0.22,1,0,1.05
2023-10-07,Saturday,4,0.0372,0.0195,0.44,8.83,0.099,22.2,82.1,Rainy,2,6.3,0.0,0.278,0.3,0.24,0.33,0.29,0.56,1,0,1.05
2023-10-07,Saturday,5,0.0336,0.0219,0.44,8.41,0.11,23.7,61.4,Sunny,0,5.0,0.0,0.168,0.3,0.24,0.33,0.29,0.26,1,0,1.05
2023-10-07,Saturday,6,0.1047,0.036,0.44,16.88,0.12,25.3,66.6,Sunny,0,6.3,0.3,0.276,0.3,0.24,0.33,0.29,0.0,1,0,1.05
