date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-04,Wednesday,8,0.1326,0.0371,0.34,26.25,0.099,22.4,57.4,Sunny,0,4.2,0.6,0.103,0.8,0.6,0.9,0.77,0.52,0,0,1.05
2023-10-04,Wednesday,9,0.6586,0.0459,0.34,37.99,0.092,21.5,60.5,Sunny,0,3.6,0.724,0.051,0.8,0.9,0.9,0.86,0.71,0,0,1.05
2023-10-04,Wednesday,10,0.8594,0.0439,0.34,50.92,0.09,21.0,39.1,Stormy,3,2.3,0.082,0.0,0.8,0.9,0.6,0.77,0.8,0,0,1.05
2023-10-04,Wednesday,11,0.6537,0.0413,0.34,35.47,0.083,19.7,49.6,Sunny,0,3.5,0.88,0.042,0.8,0.9,0.6,0.77,0.93,0,0,1.05
2023-10-04,Wednesday,12,0.3926,0.0369,0.34,33.34,0.098,22.3,31.3,Sunny,0,0.5,0.9,0.0,0.8,0.9,0.6,0.77,0.54,0,0,1.05
2023-10-04,Wednesday,13,0.3987,0.0358,0.34,31.63,0.095,18.1,49.3,Foggy,4,0.6,0.176,0.0,0.8,0.9,0.6,0.77,0.61,0,0,1.05
2023-10-04,Wednesday,14,0.3873,0.0333,0.34,32.6,0.089,18.9,39.3,Sunny,0,0.8,0.82,0.0,0.8,0.9,0.6,0.77,0.78,0,0,1.05
2023-10-04,Wednesday,15,0.3562,0.045,0.34,35.52,0.12,13.9,37.0,Foggy,4,0.5,0.145,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,16,0.3427,0.0433,0.34,36.72,0.116,15.6,52.5,Cloudy,1,0.5,0.24,0.0,0.8,0.9,0.6,0.77,0.11,0,0,1.05
2023-10-04,Wednesday,17,0.3377,0.045,0.34,36.88,0.12,14.4,44.7,Cloudy,1,1.7,0.182,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,18,0.6162,0.06,0.34,42.35,0.12,11.4,53.7,Cloudy,1,1.7,0.12,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,19,0.8051,0.0523,0.34,53.57,0.106,16.9,54.6,Rainy,2,2.9,0.0,0.0,0.8,0.9,0.9,0.86,0.39,0,0,1.05
2023-10-04,Wednesday,20,0.5962,0.054,0.34,42.32,0.109,16.5,67.9,Rainy,2,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.3,0,0,1.05
2023-10-04,Wednesday,21,0.2386,0.045,0.34,23.74,0.12,13.9,80.8,Cloudy,1,4.0,0.0,0.086,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,22,0.2448,0.0437,0.34,20.47,0.117,15.4,77.1,Cloudy,1,4.7,0.0,0.144,0.8,0.6,0.9,0.77,0.08,0,0,1.05
2023-10-04,Wednesday,23,0.2502,0.0317,0.34,21.86,0.084,19.4,86.2,Sunny,0,6.2,0.0,0.264,0.8,0.6,0.3,0.59,0.89,0,0,1.05
2023-10-05,Thursday,0,0.0471,0.022,0.34,12.36,0.088,19.0,84.5,Cloudy,1,4.2,0.0,0.099,0.8,0.2,0.3,0.47,0.8,0,0,1.05
2023-10-05,Thursday,1,0.0597,0.0233,0.34,9.7,0.093,21.6,87.7,Foggy,4,6.6,0.0,0.299,0.8,0.2,0.3,0.47,0.67,0,0,1.05
2023-10-05,Thursday,2,0.0448,0.0286,0.34,10.14,0.114,24.3,67.2,Sunny,0,7.1,0.0,0.345,0.8,0.2,0.3,0.47,0.14,0,0,1.05
2023-10-05,Thursday,3,0.0549,0.03,0.34,11.5,0.12,27.1,82.6,Sunny,0,5.2,0.0,0.181,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,4,0.0467,0.03,0.34,12.06,0.12,25.3,64.2,Sunny,0,6.4,0.0,0.284,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,5,0.0579,0.0275,0.34,10.94,0.11,23.7,70.9,Cloudy,1,5.2,0.0,0.185,0.8,0.2,0.3,0.47,0.25,0,0,1.05
2023-10-05,Thursday,6,0.1479,0.045,0.34,21.31,0.12,25.2,69.3,Sunny,0,6.5,0.3,0.291,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,7,0.1676,0.044,0.34,24.41,0.118,24.7,63.1,Rainy,2,5.6,0.046,0.219,0.8,0.6,0.9,0.77,0.07,0,0,1.05
2023-10-05,Thursday,8,0.1652,0.0416,0.34,23.51,0.111,23.9,42.4,Cloudy,1,5.2,0.24,0.179,0.8,0.6,0.9,0.77,0.23,0,0,1.05
2023-10-05,Thursday,9,0.6385,0.06,0.34,40.42,0.121,26.6,55.8,Rainy,2,3.8,0.072,0.067,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,10,0.8754,0.056,0.34,46.56,0.113,24.0,55.8,Rainy,2,2.1,0.082,0.0,0.8,0.9,0.6,0.77,0.2,0,0,1.05
2023-10-05,Thursday,11,0.6343,0.0525,0.34,37.42,0.105,23.1,25.8,Sunny,0,3.7,0.88,0.057,0.8,0.9,0.6,0.77,0.37,0,0,1.05
2023-10-05,Thursday,12,0.3961,0.0387,0.34,33.51,0.103,17.1,43.0,Sunny,0,0.6,0.9,0.0,0.8,0.9,0.6,0.77,0.42,0,0,1.05
2023-10-05,Thursday,13,0.3898,0.0348,0.34,34.02,0.093,18.4,50.4,Sunny,0,1.1,0.88,0.0,0.8,0.9,0.6,0.77,0.68,0,0,1.05
2023-10-05,Thursday,14,0.3965,0.0409,0.34,35.17,0.11,16.4,44.7,Rainy,2,0.8,0.082,0.0,0.8,0.9,0.6,0.77,0.28,0,0,1.05
2023-10-05,Thursday,15,0.3369,0.045,0.34,38.12,0.121,14.0,55.3,Rainy,2,0.5,0.072,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,16,0.3559,0.0413,0.34,40.24,0.11,16.2,38.3,Sunny,0,1.5,0.6,0.0,0.8,0.9,0.6,0.77,0.25,0,0,1.05
2023-10-05,Thursday,17,0.3626,0.0409,0.34,35.74,0.109,16.4,45.9,Sunny,0,0.5,0.455,0.0,0.8,0.9,0.6,0.77,0.27,0,0,1.05
2023-10-05,Thursday,18,0.5859,0.06,0.34,40.76,0.12,14.1,66.0,Cloudy,1,0.5,0.12,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,19,0.8297,0.0536,0.34,52.42,0.108,16.6,71.7,Rainy,2,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.32,0,0,1.05
2023-10-05,Thursday,20,0.5969,0.06,0.34,41.78,0.12,14.8,63.5,Cloudy,1,2.3,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,21,0.2354,0.0368,0.34,21.69,0.098,17.7,71.9,Cloudy,1,2.2,0.0,0.0,0.8,0.9,0.9,0.86,0.54,0,0,1.05
2023-10-05,Thursday,22,0.2402,0.0425,0.34,20.16,0.113,15.8,80.7,Sunny,0,4.1,0.0,0.093,0.8,0.6,0.9,0.77,0.17,0,0,1.05
2023-10-05,Thursday,23,0.2318,0.031,0.34,19.63,0.083,19.7,81.6,Sunny,0,4.8,0.0,0.148,0.8,0.6,0.3,0.59,0.93,0,0,1.05
2023-10-06,Friday,0,0.0488,0.0249,0.34,11.47,0.1,22.5,80.0,Sunny,0,6.5,0.0,0.296,0.8,0.2,0.3,0.47,0.51,0,0,1.05
2023-10-06,Friday,1,0.0565,0.0204,0.34,10.78,0.082,19.8,82.8,Cloudy,1,5.6,0.0,0.219,0.8,0.2,0.3,0.47,0.96,0,0,1.05
2023-10-06,Friday,2,0.0579,0.0266,0.34,12.47,0.107,23.3,83.8,Rainy,2,5.7,0.0,0.227,0.8,0.2,0.3,0.47,0.34,0,0,1.05
2023-10-06,Friday,3,0.05,0.024,0.34,10.55,0.097,22.0,88.6,Rainy,2,5.0,0.0,0.17,0.8,0.2,0.3,0.47,0.6,0,0,1.05
2023-10-06,Friday,4,0.0542,0.03,0.34,11.67,0.12,28.1,60.1,Sunny,0,6.5,0.0,0.29,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,5,0.0431,0.03,0.34,12.09,0.121,27.4,52.7,Rainy,2,5.0,0.0,0.165,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,6,0.1389,0.045,0.34,23.44,0.12,25.7,65.6,Cloudy,1,4.0,0.12,0.084,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,7,0.1308,0.0396,0.34,25.84,0.106,23.2,43.1,Sunny,0,3.9,0.455,0.071,0.8,0.6,0.9,0.77,0.36,0,0,1.05
2023-10-06,Friday,8,0.1382,0.045,0.34,25.26,0.12,27.3,53.4,Foggy,4,3.1,0.12,0.01,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,9,0.6695,0.06,0.34,39.71,0.12,25.7,38.6,Sunny,0,4.3,0.724,0.106,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,10,0.8538,0.042,0.34,45.16,0.084,20.5,35.0,Cloudy,1,3.8,0.328,0.063,0.8,0.9,0.6,0.77,0.9,0,0,1.05
2023-10-06,Friday,11,0.6618,0.0572,0.34,35.16,0.114,24.3,43.2,Sunny,0,3.1,0.88,0.01,0.8,0.9,0.6,0.77,0.14,0,0,1.05
2023-10-06,Friday,12,0.3826,0.0306,0.34,34.44,0.082,20.2,40.3,Sunny,0,1.5,0.9,0.0,0.8,0.9,0.6,0.77,0.96,0,0,1.05
2023-10-06,Friday,13,0.3829,0.0376,0.34,32.4,0.1,17.5,51.9,Cloudy,1,0.5,0.352,0.0,0.8,0.9,0.6,0.77,0.49,0,0,1.05
2023-10-06,Friday,14,0.3919,0.045,0.34,34.73,0.12,14.5,38.7,Cloudy,1,0.5,0.328,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,15,0.3626,0.0417,0.34,37.37,0.111,16.1,35.1,Sunny,0,0.7,0.724,0.0,0.8,0.9,0.6,0.77,0.22,0,0,1.05
2023-10-06,Friday,16,0.3483,0.0407,0.34,42.35,0.109,16.4,40.9,Rainy,2,0.7,0.06,0.0,0.8,0.9,0.6,0.77,0.29,0,0,1.05
2023-10-06,Friday,17,0.3403,0.045,0.34,35.24,0.12,12.5,53.4,Foggy,4,1.1,0.091,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,18,0.5967,0.06,0.34,40.83,0.12,12.3,69.9,Sunny,0,2.6,0.3,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,19,0.8463,0.06,0.34,46.54,0.12,12.3,54.3,Cloudy,1,1.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,20,0.6145,0.06,0.34,47.28,0.122,12.6,77.3,Stormy,3,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,21,0.2512,0.0421,0.34,23.21,0.112,16.0,74.8,Cloudy,1,3.2,0.0,0.017,0.8,0.9,0.9,0.86,0.19,0,0,1.05
2023-10-06,Friday,22,0.253,0.038,0.34,20.16,0.101,17.3,65.3,Cloudy,1,4.0,0.0,0.082,0.8,0.6,0.9,0.77,0.47,0,0,1.05
2023-10-06,Friday,23,0.2385,0.0325,0.34,22.43,0.088,20.8,81.5,Rainy,2,4.6,0.0,0.136,0.8,0.6,0.3,0.59,0.83,0,0,1.05
2023-10-07,Saturday,0,0.0352,0.0188,0.44,9.02,0.095,21.7,78.7,Rainy,2,5.4,0.0,0.202,0.3,0.24,0.33,0.29,0.65,1,0,1.05
2023-10-07,Saturday,1,0.0426,0.0201,0.44,9.84,0.101,22.5,73.1,Rainy,2,4.9,0.0,0.155,0.3,0.24,0.33,0.29,0.49,1,0,1.05
2023-10-07,Saturday,2,0.0401,0.017,0.44,9.06,0.085,20.6,90.8,Cloudy,1,4.9,0.0,0.161,0.3,0.24,0.33,0.29,0.88,1,0,1.05
2023-10-07,Saturday,3,0.044,0.024,0.44,7.99,0.12,26.9,74.0,Cloudy,1,5.8,0.0,0.23,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,4,0.042,0.024,0.44,9.07,0.12,26.9,70.4,Foggy,4,4.5,0.0,0.129,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,5,0.0386,0.024,0.44,7.77,0.12,26.3,64.1,Cloudy,1,6.9,0.0,0.324,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,6,0.1263,0.0314,0.44,18.32,0.107,23.1,57.7,Stormy,3,3.9,0.03,0.076,0.3,0.24,0.33,0.29,0.38,1,0,1.05
