date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-01,Sunday,12,0.2485,0.0211,0.48,23.01,0.101,22.6,32.8,Sunny,0,1.2,0.9,0.0,0.1,1.62,0.66,0.72,0.49,1,1,1.05
2023-10-01,Sunday,13,0.2469,0.0178,0.48,23.39,0.085,19.4,43.4,Cloudy,1,1.3,0.352,0.0,0.1,1.62,0.66,0.72,0.88,1,1,1.05
2023-10-01,Sunday,14,0.2505,0.0252,0.48,23.28,0.121,14.8,56.8,Rainy,2,0.6,0.082,0.0,0.1,1.62,0.66,0.72,0.0,1,1,1.05
2023-10-01,Sunday,15,0.2109,0.0239,0.48,24.72,0.114,15.7,39.8,Sunny,0,0.5,0.724,0.0,0.1,1.62,0.66,0.72,0.15,1,1,1.05
2023-10-01,Sunday,16,0.2204,0.0224,0.48,27.75,0.106,16.7,45.5,Cloudy,1,0.5,0.24,0.0,0.1,1.62,0.66,0.72,0.34,1,1,1.05
2023-10-01,Sunday,17,0.2125,0.0252,0.48,24.71,0.12,11.6,66.9,Sunny,0,0.9,0.455,0.0,0.1,1.62,0.66,0.72,0.0,1,1,1.05
2023-10-01,Sunday,18,0.3529,0.0297,0.48,27.81,0.106,16.7,55.7,Sunny,0,1.4,0.3,0.0,0.1,1.62,0.99,0.82,0.35,1,1,1.05
2023-10-01,Sunday,19,0.4754,0.0307,0.48,33.61,0.109,16.3,75.3,Sunny,0,2.2,0.0,0.0,0.1,1.62,0.99,0.82,0.26,1,1,1.05
2023-10-01,Sunday,20,0.3712,0.0336,0.48,27.36,0.12,14.1,76.3,Sunny,0,2.1,0.0,0.0,0.1,1.62,0.99,0.82,0.0,1,1,1.05
2023-10-01,Sunday,21,0.1461,0.0251,0.48,14.28,0.119,15.1,78.6,Sunny,0,4.2,0.0,0.104,0.1,1.62,0.99,0.82,0.01,1,1,1.05
2023-10-01,Sunday,22,0.1475,0.0252,0.48,14.01,0.121,14.1,74.6,Rainy,2,5.4,0.0,0.202,0.1,1.08,0.99,0.66,0.0,1,1,1.05
2023-10-01,Sunday,23,0.155,0.0173,0.48,14.21,0.082,19.7,69.5,Cloudy,1,5.6,0.0,0.215,0.1,1.08,0.33,0.46,0.94,1,1,1.05
2023-10-02,Monday,0,0.0411,0.0143,0.48,8.42,0.081,20.2,72.6,Foggy,4,5.2,0.0,0.182,0.1,0.3,0.33,0.23,0.96,0,1,1.05
2023-10-02,Monday,1,0.0383,0.0181,0.48,7.65,0.104,23.0,64.6,Cloudy,1,6.3,0.0,0.274,0.1,0.3,0.33,0.23,0.41,0,1,1.05
2023-10-02,Monday,2,0.0306,0.021,0.48,8.19,0.12,25.8,63.4,Cloudy,1,5.0,0.0,0.166,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,3,0.0386,0.0158,0.48,8.45,0.091,21.3,73.1,Rainy,2,6.9,0.0,0.329,0.1,0.3,0.33,0.23,0.75,0,1,1.05
2023-10-02,Monday,4,0.0316,0.0195,0.48,7.9,0.112,24.0,66.0,Sunny,0,6.4,0.0,0.281,0.1,0.3,0.33,0.23,0.21,0,1,1.05
2023-10-02,Monday,5,0.0348,0.021,0.48,7.93,0.12,28.3,61.2,Sunny,0,6.8,0.0,0.32,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,6,0.1242,0.0315,0.48,15.8,0.12,25.3,52.6,Sunny,0,4.5,0.3,0.127,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-02,Monday,7,0.1071,0.0315,0.48,19.94,0.12,28.0,63.3,Sunny,0,3.5,0.455,0.041,0.1,0.9,0.99,0.61,0.0,0,1,1.05
2023-10-02,Monday,8,0.1265,0.0273,0.48,19.47,0.105,23.0,46.6,Rainy,2,3.5,0.06,0.038,0.1,0.9,0.99,0.61,0.4,0,1,1.05
2023-10-02,Monday,9,0.484,0.0383,0.48,32.88,0.111,23.7,31.1,Stormy,3,4.1,0.072,0.09,0.1,1.35,0.99,0.74,0.27,0,1,1.05
2023-10-02,Monday,10,0.6469,0.0328,0.48,33.99,0.095,21.7,33.6,Rainy,2,2.2,0.082,0.0,0.1,1.35,0.66,0.64,0.66,0,1,1.05
2023-10-02,Monday,11,0.4817,0.0295,0.48,29.94,0.085,19.5,40.4,Rainy,2,2.1,0.088,0.0,0.1,1.35,0.66,0.64,0.89,0,1,1.05
2023-10-02,Monday,12,0.3008,0.0272,0.48,27.03,0.104,17.1,47.0,Cloudy,1,2.4,0.36,0.0,0.1,1.35,0.66,0.64,0.41,0,1,1.05
2023-10-02,Monday,13,0.3068,0.0289,0.48,25.23,0.11,16.2,51.8,Foggy,4,1.7,0.176,0.0,0.1,1.35,0.66,0.64,0.25,0,1,1.05
2023-10-02,Monday,14,0.3093,0.0229,0.48,25.94,0.087,19.1,39.3,Sunny,0,2.0,0.82,0.0,0.1,1.35,0.66,0.64,0.82,0,1,1.05
2023-10-02,Monday,15,0.2549,0.0275,0.48,27.62,0.105,16.9,33.4,Cloudy,1,0.8,0.29,0.0,0.1,1.35,0.66,0.64,0.38,0,1,1.05
2023-10-02,Monday,16,0.2713,0.0315,0.48,29.75,0.12,14.2,54.8,Foggy,4,1.9,0.12,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-02,Monday,17,0.2761,0.0315,0.48,28.44,0.12,11.5,56.7,Cloudy,1,1.9,0.182,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-02,Monday,18,0.4467,0.042,0.48,33.7,0.12,11.8,45.9,Sunny,0,1.5,0.3,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-02,Monday,19,0.6168,0.042,0.48,37.5,0.12,14.9,73.1,Sunny,0,1.0,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-02,Monday,20,0.4479,0.042,0.48,33.67,0.12,14.1,55.0,Sunny,0,3.4,0.0,0.037,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-02,Monday,21,0.1781,0.0304,0.48,18.07,0.116,15.5,85.0,Sunny,0,3.0,0.0,0.001,0.1,1.35,0.99,0.74,0.11,0,1,1.05
2023-10-02,Monday,22,0.1815,0.0235,0.48,14.96,0.09,18.8,72.8,Sunny,0,5.3,0.0,0.188,0.1,0.9,0.99,0.61,0.76,0,1,1.05
2023-10-02,Monday,23,0.1995,0.0223,0.48,15.9,0.087,19.4,91.2,Stormy,3,3.3,0.0,0.026,0.1,0.9,0.33,0.41,0.87,0,1,1.05
2023-10-03,Tuesday,0,0.0311,0.0158,0.48,9.85,0.092,21.3,71.3,Stormy,3,4.7,0.0,0.142,0.1,0.3,0.33,0.23,0.75,0,1,1.05
2023-10-03,Tuesday,1,0.0396,0.0174,0.48,8.15,0.099,22.4,88.6,Sunny,0,5.5,0.0,0.207,0.1,0.3,0.33,0.23,0.51,0,1,1.05
2023-10-03,Tuesday,2,0.0419,0.021,0.48,7.1,0.12,25.5,91.3,Foggy,4,7.1,0.0,0.341,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,3,0.0315,0.0169,0.48,8.36,0.098,22.1,84.1,Rainy,2,7.1,0.0,0.338,0.1,0.3,0.33,0.23,0.59,0,1,1.05
2023-10-03,Tuesday,4,0.0422,0.021,0.48,7.19,0.12,26.2,74.2,Sunny,0,5.7,0.0,0.229,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,5,0.0364,0.021,0.48,8.74,0.12,27.9,68.8,Cloudy,1,7.0,0.0,0.337,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,6,0.1015,0.0279,0.48,14.88,0.106,23.3,72.5,Sunny,0,4.1,0.3,0.09,0.1,0.3,0.33,0.23,0.34,0,1,1.05
2023-10-03,Tuesday,7,0.1032,0.0284,0.48,19.07,0.109,23.5,64.7,Rainy,2,4.6,0.046,0.133,0.1,0.9,0.99,0.61,0.3,0,1,1.05
2023-10-03,Tuesday,8,0.1055,0.0268,0.48,18.48,0.102,22.8,36.8,Sunny,0,5.1,0.6,0.173,0.1,0.9,0.99,0.61,0.44,0,1,1.05
2023-10-03,Tuesday,9,0.5023,0.042,0.48,33.04,0.122,26.4,34.4,Stormy,3,2.3,0.072,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,10,0.6491,0.0346,0.48,33.11,0.099,22.4,37.0,Sunny,0,1.5,0.82,0.0,0.1,1.35,0.66,0.64,0.53,0,1,1.05
2023-10-03,Tuesday,11,0.4816,0.0316,0.48,27.89,0.09,21.3,30.3,Sunny,0,2.7,0.88,0.0,0.1,1.35,0.66,0.64,0.74,0,1,1.05
2023-10-03,Tuesday,12,0.292,0.0214,0.48,26.9,0.082,19.8,29.8,Cloudy,1,1.9,0.36,0.0,0.1,1.35,0.66,0.64,0.96,0,1,1.05
2023-10-03,Tuesday,13,0.3137,0.0285,0.48,26.84,0.109,16.4,33.7,Sunny,0,1.6,0.88,0.0,0.1,1.35,0.66,0.64,0.29,0,1,1.05
2023-10-03,Tuesday,14,0.3004,0.0315,0.48,28.05,0.122,14.2,48.4,Stormy,3,1.2,0.082,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,15,0.265,0.0315,0.48,28.9,0.122,13.0,33.0,Stormy,3,1.0,0.072,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,16,0.2607,0.0315,0.48,31.93,0.122,12.7,47.5,Stormy,3,0.5,0.06,0.0,0.1,1.35,0.66,0.64,0.0,0,1,1.05
2023-10-03,Tuesday,17,0.2482,0.0279,0.48,28.21,0.107,16.7,50.3,Rainy,2,0.5,0.046,0.0,0.1,1.35,0.66,0.64,0.35,0,1,1.05
2023-10-03,Tuesday,18,0.4445,0.0403,0.48,35.95,0.117,15.6,69.0,Stormy,3,2.2,0.03,0.0,0.1,1.35,0.99,0.74,0.12,0,1,1.05
2023-10-03,Tuesday,19,0.6136,0.042,0.48,35.42,0.12,14.9,53.8,Sunny,0,1.3,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,20,0.4525,0.042,0.48,33.91,0.12,12.2,60.0,Cloudy,1,1.8,0.0,0.0,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,21,0.202,0.0284,0.48,17.4,0.108,16.5,71.8,Cloudy,1,3.9,0.0,0.076,0.1,1.35,0.99,0.74,0.3,0,1,1.05
2023-10-03,Tuesday,22,0.1809,0.0254,0.48,16.12,0.096,17.9,80.5,Foggy,4,4.0,0.0,0.08,0.1,0.9,0.99,0.61,0.58,0,1,1.05
2023-10-03,Tuesday,23,0.1814,0.0258,0.48,14.13,0.098,17.7,68.0,Sunny,0,5.7,0.0,0.229,0.1,0.9,0.33,0.41,0.54,0,1,1.05
2023-10-04,Wednesday,0,0.0592,0.0205,0.34,12.11,0.082,19.8,71.8,Cloudy,1,5.6,0.0,0.217,0.8,0.2,0.3,0.47,0.95,0,0,1.05
2023-10-04,Wednesday,1,0.0541,0.0229,0.34,10.79,0.092,21.4,69.9,Sunny,0,5.0,0.0,0.168,0.8,0.2,0.3,0.47,0.71,0,0,1.05
2023-10-04,Wednesday,2,0.0407,0.03,0.34,13.0,0.122,25.6,86.4,Stormy,3,5.1,0.0,0.174,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,3,0.0596,0.0238,0.34,11.35,0.095,21.9,61.0,Sunny,0,4.7,0.0,0.144,0.8,0.2,0.3,0.47,0.62,0,0,1.05
2023-10-04,Wednesday,4,0.0417,0.03,0.34,11.08,0.12,26.1,64.4,Cloudy,1,6.9,0.0,0.323,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,5,0.042,0.03,0.34,10.54,0.12,27.9,63.7,Sunny,0,6.6,0.0,0.298,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,6,0.1616,0.0429,0.34,21.5,0.115,24.3,74.0,Sunny,0,6.2,0.3,0.27,0.8,0.2,0.3,0.47,0.14,0,0,1.05
2023-10-04,Wednesday,7,0.1455,0.045,0.34,25.55,0.12,25.4,66.0,Cloudy,1,4.9,0.182,0.162,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,8,0.1606,0.0429,0.34,24.24,0.114,24.3,54.0,Cloudy,1,3.9,0.24,0.079,0.8,0.6,0.9,0.77,0.14,0,0,1.05
2023-10-04,Wednesday,9,0.6417,0.0498,0.34,35.76,0.1,22.5,54.8,Sunny,0,3.9,0.724,0.072,0.8,0.9,0.9,0.86,0.51,0,0,1.05
2023-10-04,Wednesday,10,0.8286,0.06,0.34,43.6,0.12,25.4,38.7,Cloudy,1,4.2,0.328,0.098,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,11,0.6615,0.0442,0.34,38.32,0.088,21.0,46.4,Sunny,0,2.3,0.88,0.0,0.8,0.9,0.6,0.77,0.79,0,0,1.05
2023-10-04,Wednesday,12,0.4162,0.0355,0.34,33.12,0.095,21.8,41.0,Sunny,0,1.5,0.9,0.0,0.8,0.9,0.6,0.77,0.63,0,0,1.05
2023-10-04,Wednesday,13,0.4114,0.0317,0.34,35.73,0.085,19.4,34.3,Sunny,0,0.5,0.88,0.0,0.8,0.9,0.6,0.77,0.89,0,0,1.05
2023-10-04,Wednesday,14,0.4101,0.045,0.34,35.63,0.12,14.2,50.5,Sunny,0,0.5,0.82,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,15,0.3675,0.0431,0.34,36.68,0.116,15.6,59.6,Rainy,2,0.9,0.072,0.0,0.8,0.9,0.6,0.77,0.13,0,0,1.05
2023-10-04,Wednesday,16,0.3425,0.0404,0.34,39.35,0.108,16.5,61.6,Sunny,0,2.1,0.6,0.0,0.8,0.9,0.6,0.77,0.3,0,0,1.05
2023-10-04,Wednesday,17,0.3691,0.0444,0.34,37.04,0.118,15.2,48.6,Cloudy,1,2.2,0.182,0.0,0.8,0.9,0.6,0.77,0.04,0,0,1.05
2023-10-04,Wednesday,18,0.5967,0.0572,0.34,43.69,0.114,15.7,59.5,Sunny,0,2.1,0.3,0.0,0.8,0.9,0.9,0.86,0.14,0,0,1.05
2023-10-04,Wednesday,19,0.8423,0.06,0.34,49.42,0.121,14.0,55.1,Rainy,2,1.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,20,0.5885,0.06,0.34,42.23,0.12,14.3,62.9,Sunny,0,2.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,21,0.2451,0.0358,0.34,20.88,0.095,18.1,76.8,Cloudy,1,3.5,0.0,0.045,0.8,0.9,0.9,0.86,0.62,0,0,1.05
2023-10-04,Wednesday,22,0.2592,0.045,0.34,21.69,0.12,14.8,63.6,Cloudy,1,3.4,0.0,0.035,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,23,0.2536,0.0414,0.34,19.44,0.11,16.2,76.8,Sunny,0,4.4,0.0,0.12,0.8,0.6,0.3,0.59,0.24,0,0,1.05
2023-10-05,Thursday,0,0.049,0.0252,0.34,11.98,0.101,22.6,85.7,Cloudy,1,5.8,0.0,0.233,0.8,0.2,0.3,0.47,0.48,0,0,1.05
2023-10-05,Thursday,1,0.0562,0.0282,0.34,9.77,0.113,24.1,85.2,Cloudy,1,4.3,0.0,0.111,0.8,0.2,0.3,0.47,0.18,0,0,1.05
2023-10-05,Thursday,2,0.0495,0.0259,0.34,11.54,0.103,22.9,79.2,Cloudy,1,4.9,0.0,0.157,0.8,0.2,0.3,0.47,0.41,0,0,1.05
2023-10-05,Thursday,3,0.0518,0.0238,0.34,12.86,0.096,21.9,75.0,Rainy,2,4.5,0.0,0.128,0.8,0.2,0.3,0.47,0.62,0,0,1.05
2023-10-05,Thursday,4,0.0553,0.0254,0.34,11.56,0.101,22.7,82.0,Cloudy,1,4.8,0.0,0.148,0.8,0.2,0.3,0.47,0.46,0,0,1.05
2023-10-05,Thursday,5,0.0501,0.03,0.34,12.11,0.12,26.8,68.0,Sunny,0,5.3,0.0,0.194,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,6,0.1446,0.0397,0.34,23.06,0.106,23.2,58.6,Sunny,0,6.6,0.3,0.298,0.8,0.2,0.3,0.47,0.35,0,0,1.05
2023-10-05,Thursday,7,0.1578,0.041,0.34,24.07,0.109,23.7,49.6,Sunny,0,4.6,0.455,0.13,0.8,0.6,0.9,0.77,0.26,0,0,1.05
2023-10-05,Thursday,8,0.1654,0.045,0.34,25.2,0.121,26.7,49.7,Rainy,2,4.2,0.06,0.104,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,9,0.6617,0.0516,0.34,40.62,0.103,22.9,56.3,Sunny,0,4.0,0.724,0.08,0.8,0.9,0.9,0.86,0.42,0,0,1.05
2023-10-05,Thursday,10,0.8473,0.0468,0.34,48.24,0.095,21.7,39.2,Rainy,2,2.0,0.082,0.0,0.8,0.9,0.6,0.77,0.66,0,0,1.05
2023-10-05,Thursday,11,0.6685,0.0401,0.34,38.41,0.08,20.0,53.1,Sunny,0,1.8,0.88,0.0,0.8,0.9,0.6,0.77,0.99,0,0,1.05
2023-10-05,Thursday,12,0.3842,0.0346,0.34,35.31,0.092,21.5,38.5,Cloudy,1,1.0,0.36,0.0,0.8,0.9,0.6,0.77,0.7,0,0,1.05
2023-10-05,Thursday,13,0.3916,0.0335,0.34,35.42,0.089,21.2,46.0,Cloudy,1,0.5,0.352,0.0,0.8,0.9,0.6,0.77,0.77,0,0,1.05
2023-10-05,Thursday,14,0.406,0.0349,0.34,34.76,0.093,18.4,50.8,Sunny,0,2.0,0.82,0.0,0.8,0.9,0.6,0.77,0.67,0,0,1.05
2023-10-05,Thursday,15,0.3504,0.0383,0.34,36.38,0.102,17.2,58.3,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.44,0,0,1.05
2023-10-05,Thursday,16,0.3418,0.045,0.34,41.02,0.12,14.9,45.9,Sunny,0,1.8,0.6,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,17,0.3524,0.045,0.34,36.0,0.121,12.1,67.4,Rainy,2,0.5,0.046,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,18,0.5903,0.06,0.34,43.1,0.121,13.4,56.8,Rainy,2,2.1,0.03,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,19,0.7992,0.0571,0.34,49.48,0.114,15.7,71.5,Cloudy,1,3.0,0.0,0.0,0.8,0.9,0.9,0.86,0.15,0,0,1.05
2023-10-05,Thursday,20,0.6021,0.0536,0.34,40.33,0.107,16.6,77.5,Cloudy,1,2.7,0.0,0.0,0.8,0.9,0.9,0.86,0.32,0,0,1.05
2023-10-05,Thursday,21,0.2487,0.0391,0.34,24.11,0.104,17.0,71.7,Sunny,0,4.5,0.0,0.129,0.8,0.9,0.9,0.86,0.39,0,0,1.05
2023-10-05,Thursday,22,0.2589,0.0347,0.34,22.03,0.093,18.4,78.2,Sunny,0,3.8,0.0,0.063,0.8,0.6,0.9,0.77,0.68,0,0,1.05
2023-10-05,Thursday,23,0.2697,0.0317,0.34,21.29,0.084,20.6,74.6,Sunny,0,3.7,0.0,0.058,0.8,0.6,0.3,0.59,0.89,0,0,1.05
2023-10-06,Friday,0,0.0401,0.0227,0.34,9.82,0.091,21.3,74.5,Cloudy,1,3.8,0.0,0.064,0.8,0.2,0.3,0.47,0.73,0,0,1.05
2023-10-06,Friday,1,0.0409,0.0226,0.34,11.83,0.091,18.7,84.6,Cloudy,1,6.4,0.0,0.287,0.8,0.2,0.3,0.47,0.74,0,0,1.05
2023-10-06,Friday,2,0.047,0.0268,0.34,9.76,0.107,23.4,66.3,Sunny,0,5.1,0.0,0.174,0.8,0.2,0.3,0.47,0.32,0,0,1.05
2023-10-06,Friday,3,0.0527,0.0295,0.34,11.1,0.118,24.7,78.6,Sunny,0,7.1,0.0,0.339,0.8,0.2,0.3,0.47,0.05,0,0,1.05
2023-10-06,Friday,4,0.052,0.03,0.34,11.66,0.12,27.1,70.1,Sunny,0,6.9,0.0,0.321,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,5,0.0532,0.03,0.34,10.49,0.121,27.9,74.8,Rainy,2,6.2,0.0,0.264,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,6,0.1666,0.045,0.34,21.79,0.12,26.5,54.0,Cloudy,1,4.6,0.12,0.13,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,7,0.169,0.045,0.34,22.52,0.12,25.2,64.5,Sunny,0,4.2,0.455,0.102,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,8,0.1394,0.045,0.34,22.75,0.12,25.0,41.4,Sunny,0,5.6,0.6,0.22,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,9,0.6679,0.0485,0.34,37.91,0.097,22.1,33.2,Sunny,0,2.6,0.724,0.0,0.8,0.9,0.9,0.86,0.57,0,0,1.05
2023-10-06,Friday,10,0.8661,0.0591,0.34,44.77,0.118,24.8,31.6,Cloudy,1,4.0,0.328,0.085,0.8,0.9,0.6,0.77,0.05,0,0,1.05
2023-10-06,Friday,11,0.6527,0.0545,0.34,37.57,0.11,23.6,49.1,Rainy,2,3.5,0.088,0.038,0.8,0.9,0.6,0.77,0.27,0,0,1.05
2023-10-06,Friday,12,0.3858,0.0388,0.34,35.68,0.103,17.1,32.6,Cloudy,1,2.5,0.36,0.0,0.8,0.9,0.6,0.77,0.41,0,0,1.05
2023-10-06,Friday,13,0.4048,0.0351,0.34,37.32,0.095,18.3,42.6,Rainy,2,0.5,0.088,0.0,0.8,0.9,0.6,0.77,0.66,0,0,1.05
2023-10-06,Friday,14,0.4173,0.045,0.34,36.31,0.121,14.6,46.1,Rainy,2,1.8,0.082,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,15,0.3552,0.0437,0.34,35.62,0.117,15.4,55.1,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.08,0,0,1.05
2023-10-06,Friday,16,0.3311,0.045,0.34,36.82,0.12,13.5,59.4,Sunny,0,1.4,0.6,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,17,0.3601,0.045,0.34,36.28,0.121,12.6,53.0,Rainy,2,2.4,0.046,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,18,0.614,0.06,0.34,42.76,0.12,13.0,64.6,Foggy,4,2.0,0.06,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,19,0.8035,0.0535,0.34,48.14,0.107,16.6,63.4,Sunny,0,1.9,0.0,0.0,0.8,0.9,0.9,0.86,0.32,0,0,1.05
2023-10-06,Friday,20,0.5879,0.06,0.34,42.79,0.12,14.7,76.5,Sunny,0,1.6,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,21,0.2482,0.045,0.34,20.35,0.12,14.0,70.2,Sunny,0,2.9,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,22,0.2537,0.0305,0.34,19.72,0.081,19.8,87.2,Sunny,0,4.1,0.0,0.094,0.8,0.6,0.9,0.77,0.96,0,0,1.05
2023-10-06,Friday,23,0.2686,0.0382,0.34,21.72,0.102,17.3,83.9,Sunny,0,3.7,0.0,0.055,0.8,0.6,0.3,0.59,0.45,0,0,1.05
2023-10-07,Saturday,0,0.0448,0.0176,0.44,8.69,0.088,19.0,92.3,Cloudy,1,4.6,0.0,0.133,0.3,0.24,0.33,0.29,0.8,1,0,1.05
2023-10-07,Saturday,1,0.0353,0.018,0.44,8.66,0.09,18.7,87.5,Sunny,0,5.0,0.0,0.171,0.3,0.24,0.33,0.29,0.75,1,0,1.05
2023-10-07,Saturday,2,0.0359,0.0182,0.44,9.39,0.093,21.4,91.0,Stormy,3,5.4,0.0,0.197,0.3,0.24,0.33,0.29,0.73,1,0,1.05
2023-10-07,Saturday,3,0.0476,0.024,0.44,9.51,0.121,26.9,89.1,Rainy,2,5.7,0.0,0.223,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,4,0.0362,0.0199,0.44,8.2,0.1,22.5,60.7,Sunny,0,6.3,0.0,0.273,0.3,0.24,0.33,0.29,0.51,1,0,1.05
2023-10-07,Saturday,5,0.0476,0.024,0.44,8.03,0.12,26.9,79.1,Cloudy,1,6.9,0.0,0.324,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,6,0.1236,0.036,0.44,16.47,0.12,27.4,72.1,Foggy,4,5.7,0.06,0.225,0.3,0.24,0.33,0.29,0.0,1,0,1.05
