date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-03,Tuesday,5,0.0432,0.0313,0.525,8.52,0.129,24.9,78.6,Sunny,0,3.8,0.0,0.067,0.1,0.3,0.33,0.23,0.02,0,1,1.05
2023-10-03,Tuesday,6,0.114,0.042,0.525,14.25,0.13,25.3,48.5,Sunny,0,5.3,0.3,0.19,0.1,0.3,0.33,0.23,0.0,0,1,1.05
2023-10-03,Tuesday,7,0.0937,0.0407,0.525,20.09,0.125,24.5,49.7,Sunny,0,6.0,0.455,0.25,0.1,0.9,0.99,0.61,0.1,0,1,1.05
2023-10-03,Tuesday,8,0.1098,0.0331,0.525,18.13,0.101,21.8,49.0,Rainy,2,3.2,0.06,0.019,0.1,0.9,0.99,0.61,0.64,0,1,1.05
2023-10-03,Tuesday,9,0.4721,0.048,0.525,32.69,0.119,23.7,50.3,Rainy,2,3.7,0.072,0.061,0.1,1.35,0.99,0.74,0.26,0,1,1.05
2023-10-03,Tuesday,10,0.638,0.0366,0.525,33.93,0.085,20.5,41.0,Cloudy,1,4.4,0.328,0.12,0.1,1.35,0.66,0.64,0.91,0,1,1.05
2023-10-03,Tuesday,11,0.4654,0.0424,0.525,30.25,0.101,22.1,24.6,Cloudy,1,3.6,0.352,0.053,0.1,1.35,0.66,0.64,0.57,0,1,1.05
2023-10-03,Tuesday,12,0.315,0.0298,0.525,26.55,0.086,19.4,48.1,Sunny,0,0.5,0.9,0.0,0.1,1.35,0.66,0.64,0.87,0,1,1.05
2023-10-03,Tuesday,13,0.2986,0.0347,0.525,28.2,0.104,22.4,22.3,Cloudy,1,2.7,0.352,0.0,0.1,1.35,0.66,0.64,0.52,0,1,1.05
2023-10-03,Tuesday,14,0.2885,0.028,0.525,26.75,0.08,20.0,42.2,Sunny,0,0.5,0.82,0.0,0.1,1.35,0.66,0.64,1.0,0,1,1.05
2023-10-03,Tuesday,15,0.282,0.0305,0.525,32.54,0.092,19.1,61.1,Stormy,3,0.5,0.072,0.0,0.1,1.35,0.66,0.64,0.82,0,1,1.05
2023-10-03,Tuesday,16,0.2513,0.0379,0.525,26.39,0.114,16.5,59.4,Foggy,4,0.5,0.12,0.0,0.1,1.35,0.66,0.64,0.3,0,1,1.05
2023-10-03,Tuesday,17,0.2629,0.0379,0.525,28.98,0.115,16.5,58.6,Cloudy,1,1.0,0.182,0.0,0.1,1.35,0.66,0.64,0.29,0,1,1.05
2023-10-03,Tuesday,18,0.4375,0.0456,0.525,33.5,0.11,17.0,71.0,Sunny,0,1.2,0.3,0.0,0.1,1.35,0.99,0.74,0.39,0,1,1.05
2023-10-03,Tuesday,19,0.6245,0.0525,0.525,43.03,0.132,14.2,66.4,Rainy,2,3.9,0.0,0.072,0.1,1.35,0.99,0.74,0.0,0,1,1.05
2023-10-03,Tuesday,20,0.4504,0.0434,0.525,38.36,0.108,17.6,75.8,Stormy,3,1.8,0.0,0.0,0.1,1.35,0.99,0.74,0.52,0,1,1.05
2023-10-03,Tuesday,21,0.1939,0.0414,0.525,15.95,0.128,15.2,82.4,Cloudy,1,2.5,0.0,0.0,0.1,1.35,0.99,0.74,0.05,0,1,1.05
2023-10-03,Tuesday,22,0.1904,0.0316,0.525,15.38,0.093,18.7,72.2,Cloudy,1,4.1,0.0,0.095,0.1,0.9,0.99,0.61,0.74,0,1,1.05
2023-10-03,Tuesday,23,0.1901,0.0292,0.525,17.2,0.084,19.6,76.5,Cloudy,1,3.8,0.0,0.064,0.1,0.9,0.33,0.41,0.92,0,1,1.05
2023-10-04,Wednesday,0,0.048,0.04,0.35,11.93,0.113,16.7,78.8,Sunny,0,4.5,0.0,0.127,0.8,0.2,0.3,0.47,0.33,0,0,1.05
2023-10-04,Wednesday,1,0.0663,0.0362,0.35,11.9,0.103,17.9,93.8,Rainy,2,7.6,0.0,0.387,0.8,0.2,0.3,0.47,0.59,0,0,1.05
2023-10-04,Wednesday,2,0.0331,0.0332,0.35,11.09,0.093,21.1,74.4,Rainy,2,4.6,0.0,0.129,0.8,0.2,0.3,0.47,0.79,0,0,1.05
2023-10-04,Wednesday,3,0.0507,0.0379,0.35,12.13,0.109,22.6,84.0,Rainy,2,7.0,0.0,0.331,0.8,0.2,0.3,0.47,0.47,0,0,1.05
2023-10-04,Wednesday,4,0.0686,0.0402,0.35,12.55,0.114,23.4,74.4,Sunny,0,5.0,0.0,0.163,0.8,0.2,0.3,0.47,0.32,0,0,1.05
2023-10-04,Wednesday,5,0.044,0.036,0.35,10.63,0.1,22.0,65.2,Sunny,0,5.8,0.0,0.235,0.8,0.2,0.3,0.47,0.6,0,0,1.05
2023-10-04,Wednesday,6,0.1295,0.06,0.35,23.59,0.13,26.1,63.1,Cloudy,1,5.3,0.12,0.194,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-04,Wednesday,7,0.1338,0.0508,0.35,28.16,0.111,22.7,68.8,Stormy,3,3.7,0.046,0.055,0.8,0.6,0.9,0.77,0.46,0,0,1.05
2023-10-04,Wednesday,8,0.134,0.0596,0.35,24.17,0.129,24.9,36.5,Sunny,0,5.1,0.6,0.175,0.8,0.6,0.9,0.77,0.02,0,0,1.05
2023-10-04,Wednesday,9,0.6751,0.0692,0.35,37.06,0.118,23.8,40.0,Sunny,0,4.8,0.724,0.147,0.8,0.9,0.9,0.86,0.23,0,0,1.05
2023-10-04,Wednesday,10,0.8725,0.063,0.35,47.68,0.106,22.6,60.0,Sunny,0,4.3,0.82,0.106,0.8,0.9,0.6,0.77,0.48,0,0,1.05
2023-10-04,Wednesday,11,0.6593,0.0529,0.35,34.45,0.086,20.6,49.4,Sunny,0,3.2,0.88,0.02,0.8,0.9,0.6,0.77,0.88,0,0,1.05
2023-10-04,Wednesday,12,0.3938,0.0444,0.35,39.56,0.095,21.1,30.1,Stormy,3,2.3,0.09,0.0,0.8,0.9,0.6,0.77,0.78,0,0,1.05
2023-10-04,Wednesday,13,0.4102,0.0449,0.35,35.96,0.092,18.8,46.3,Sunny,0,0.5,0.88,0.0,0.8,0.9,0.6,0.77,0.76,0,0,1.05
2023-10-04,Wednesday,14,0.3865,0.044,0.35,31.97,0.09,19.0,42.7,Sunny,0,2.3,0.82,0.0,0.8,0.9,0.6,0.77,0.8,0,0,1.05
2023-10-04,Wednesday,15,0.3459,0.06,0.35,35.05,0.13,13.0,44.0,Sunny,0,1.9,0.724,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,16,0.3511,0.06,0.35,38.29,0.13,13.9,49.6,Sunny,0,0.5,0.6,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,17,0.3717,0.0523,0.35,35.13,0.111,16.9,59.2,Sunny,0,0.5,0.455,0.0,0.8,0.9,0.6,0.77,0.39,0,0,1.05
2023-10-04,Wednesday,18,0.577,0.075,0.35,41.11,0.13,13.0,78.3,Sunny,0,0.5,0.3,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,19,0.8374,0.075,0.35,51.81,0.13,10.5,78.3,Sunny,0,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,20,0.6025,0.0593,0.35,42.3,0.101,18.1,65.0,Rainy,2,2.6,0.0,0.0,0.8,0.9,0.9,0.86,0.63,0,0,1.05
2023-10-04,Wednesday,21,0.2397,0.06,0.35,21.71,0.132,12.8,54.4,Rainy,2,4.3,0.0,0.105,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-04,Wednesday,22,0.2651,0.06,0.35,20.78,0.132,14.9,65.1,Rainy,2,2.7,0.0,0.0,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-04,Wednesday,23,0.2349,0.0409,0.35,19.07,0.082,20.2,87.7,Sunny,0,4.3,0.0,0.105,0.8,0.6,0.3,0.59,0.95,0,0,1.05
2023-10-05,Thursday,0,0.0489,0.0323,0.35,12.18,0.088,20.8,76.0,Cloudy,1,6.4,0.0,0.283,0.8,0.2,0.3,0.47,0.85,0,0,1.05
2023-10-05,Thursday,1,0.0335,0.0439,0.35,11.39,0.13,24.6,78.1,Stormy,3,5.8,0.0,0.235,0.8,0.2,0.3,0.47,0.07,0,0,1.05
2023-10-05,Thursday,2,0.0689,0.0391,0.35,12.1,0.11,23.0,58.4,Sunny,0,7.7,0.0,0.394,0.8,0.2,0.3,0.47,0.39,0,0,1.05
2023-10-05,Thursday,3,0.0579,0.045,0.35,10.29,0.13,26.7,87.4,Sunny,0,4.4,0.0,0.117,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,4,0.066,0.045,0.35,10.81,0.13,27.3,51.5,Sunny,0,4.0,0.0,0.082,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,5,0.0322,0.045,0.35,9.4,0.13,26.8,73.3,Cloudy,1,3.7,0.0,0.059,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,6,0.1602,0.06,0.35,19.89,0.13,28.6,75.9,Sunny,0,4.2,0.3,0.103,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-05,Thursday,7,0.1787,0.0555,0.35,26.94,0.122,23.9,70.1,Stormy,3,6.6,0.046,0.301,0.8,0.6,0.9,0.77,0.22,0,0,1.05
2023-10-05,Thursday,8,0.1601,0.06,0.35,27.19,0.134,27.4,45.3,Stormy,3,5.2,0.06,0.185,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-05,Thursday,9,0.6306,0.0691,0.35,38.41,0.121,23.8,38.9,Rainy,2,4.6,0.072,0.134,0.8,0.9,0.9,0.86,0.24,0,0,1.05
2023-10-05,Thursday,10,0.8626,0.0743,0.35,43.25,0.129,24.9,44.9,Cloudy,1,1.3,0.328,0.0,0.8,0.9,0.6,0.77,0.03,0,0,1.05
2023-10-05,Thursday,11,0.6554,0.0546,0.35,33.74,0.089,19.1,30.2,Cloudy,1,1.1,0.352,0.0,0.8,0.9,0.6,0.77,0.82,0,0,1.05
2023-10-05,Thursday,12,0.406,0.0502,0.35,35.32,0.106,22.6,28.9,Sunny,0,0.5,0.9,0.0,0.8,0.9,0.6,0.77,0.49,0,0,1.05
2023-10-05,Thursday,13,0.4231,0.042,0.35,35.26,0.087,19.5,33.2,Rainy,2,1.7,0.088,0.0,0.8,0.9,0.6,0.77,0.9,0,0,1.05
2023-10-05,Thursday,14,0.4214,0.06,0.35,33.35,0.13,14.0,43.4,Sunny,0,0.5,0.82,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,15,0.3267,0.06,0.35,37.5,0.13,14.7,63.0,Cloudy,1,0.5,0.29,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,16,0.3747,0.06,0.35,34.96,0.129,11.6,37.3,Foggy,4,0.5,0.12,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,17,0.3535,0.06,0.35,37.83,0.13,11.4,74.7,Cloudy,1,0.5,0.182,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-05,Thursday,18,0.5721,0.075,0.35,40.24,0.13,12.2,69.4,Cloudy,1,2.9,0.12,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,19,0.8003,0.0678,0.35,47.36,0.116,16.4,84.1,Sunny,0,0.9,0.0,0.0,0.8,0.9,0.9,0.86,0.29,0,0,1.05
2023-10-05,Thursday,20,0.6128,0.075,0.35,42.61,0.13,14.5,57.4,Sunny,0,1.7,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-05,Thursday,21,0.2437,0.0432,0.35,20.18,0.087,19.2,56.0,Foggy,4,2.9,0.0,0.0,0.8,0.9,0.9,0.86,0.84,0,0,1.05
2023-10-05,Thursday,22,0.2612,0.048,0.35,18.56,0.099,18.0,61.1,Foggy,4,4.6,0.0,0.13,0.8,0.6,0.9,0.77,0.6,0,0,1.05
2023-10-05,Thursday,23,0.2395,0.0591,0.35,21.75,0.128,15.2,67.9,Sunny,0,2.8,0.0,0.0,0.8,0.6,0.3,0.59,0.04,0,0,1.05
2023-10-06,Friday,0,0.0502,0.0313,0.35,12.25,0.088,19.6,92.3,Stormy,3,7.1,0.0,0.343,0.8,0.2,0.3,0.47,0.91,0,0,1.05
2023-10-06,Friday,1,0.0455,0.0307,0.35,9.33,0.082,20.2,78.2,Cloudy,1,5.6,0.0,0.216,0.8,0.2,0.3,0.47,0.95,0,0,1.05
2023-10-06,Friday,2,0.0501,0.045,0.35,10.01,0.13,25.5,93.6,Sunny,0,4.3,0.0,0.109,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,3,0.0334,0.0322,0.35,12.54,0.09,20.7,59.3,Rainy,2,4.1,0.0,0.094,0.8,0.2,0.3,0.47,0.85,0,0,1.05
2023-10-06,Friday,4,0.0414,0.045,0.35,11.0,0.13,28.5,57.4,Sunny,0,4.3,0.0,0.112,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,5,0.0695,0.045,0.35,11.6,0.13,26.6,48.6,Sunny,0,4.6,0.0,0.13,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-06,Friday,6,0.1705,0.0589,0.35,22.04,0.13,24.7,66.7,Rainy,2,5.0,0.03,0.164,0.8,0.2,0.3,0.47,0.05,0,0,1.05
2023-10-06,Friday,7,0.1572,0.0592,0.35,27.86,0.132,24.8,44.2,Stormy,3,3.0,0.046,0.002,0.8,0.6,0.9,0.77,0.04,0,0,1.05
2023-10-06,Friday,8,0.1545,0.06,0.35,21.62,0.13,27.7,55.6,Cloudy,1,5.8,0.24,0.237,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-06,Friday,9,0.6641,0.075,0.35,39.63,0.13,27.0,26.5,Sunny,0,2.4,0.724,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,10,0.8772,0.075,0.35,44.31,0.129,26.1,25.3,Foggy,4,2.7,0.164,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-06,Friday,11,0.6442,0.0525,0.35,37.62,0.085,19.5,46.3,Cloudy,1,2.2,0.352,0.0,0.8,0.9,0.6,0.77,0.9,0,0,1.05
2023-10-06,Friday,12,0.414,0.05,0.35,36.51,0.107,17.5,43.5,Rainy,2,2.8,0.09,0.0,0.8,0.9,0.6,0.77,0.5,0,0,1.05
2023-10-06,Friday,13,0.3949,0.0499,0.35,36.77,0.105,17.5,27.9,Cloudy,1,0.5,0.352,0.0,0.8,0.9,0.6,0.77,0.51,0,0,1.05
2023-10-06,Friday,14,0.3877,0.042,0.35,35.31,0.087,19.5,58.2,Rainy,2,0.5,0.082,0.0,0.8,0.9,0.6,0.77,0.9,0,0,1.05
2023-10-06,Friday,15,0.3356,0.0437,0.35,34.3,0.089,19.1,39.8,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.81,0,0,1.05
2023-10-06,Friday,16,0.3584,0.0471,0.35,41.62,0.098,18.2,69.3,Sunny,0,0.8,0.6,0.0,0.8,0.9,0.6,0.77,0.65,0,0,1.05
2023-10-06,Friday,17,0.3689,0.0517,0.35,36.5,0.109,17.1,56.6,Cloudy,1,3.0,0.182,0.004,0.8,0.9,0.6,0.77,0.42,0,0,1.05
2023-10-06,Friday,18,0.6008,0.075,0.35,46.74,0.132,11.6,51.5,Rainy,2,3.3,0.03,0.022,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,19,0.8382,0.0651,0.35,42.9,0.109,17.0,67.5,Foggy,4,3.3,0.0,0.024,0.8,0.9,0.9,0.86,0.4,0,0,1.05
2023-10-06,Friday,20,0.6255,0.075,0.35,38.84,0.13,11.8,89.5,Cloudy,1,2.8,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,21,0.2417,0.06,0.35,21.61,0.13,14.4,80.0,Cloudy,1,5.3,0.0,0.192,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-06,Friday,22,0.2424,0.04,0.35,21.64,0.082,20.0,60.2,Rainy,2,6.0,0.0,0.253,0.8,0.6,0.9,0.77,1.0,0,0,1.05
2023-10-06,Friday,23,0.2688,0.0437,0.35,20.76,0.089,19.1,61.3,Sunny,0,3.6,0.0,0.053,0.8,0.6,0.3,0.59,0.81,0,0,1.05
2023-10-07,Saturday,0,0.0484,0.027,0.475,8.43,0.096,18.7,95.0,Stormy,3,6.9,0.0,0.324,0.3,0.24,0.33,0.29,0.75,1,0,1.05
2023-10-07,Saturday,1,0.0308,0.0255,0.475,9.6,0.086,20.6,95.0,Sunny,0,4.1,0.0,0.093,0.3,0.24,0.33,0.29,0.87,1,0,1.05
2023-10-07,Saturday,2,0.0539,0.036,0.475,7.63,0.13,25.4,64.1,Cloudy,1,4.9,0.0,0.154,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,3,0.0345,0.0268,0.475,8.82,0.092,21.2,91.2,Sunny,0,7.0,0.0,0.337,0.3,0.24,0.33,0.29,0.76,1,0,1.05
2023-10-07,Saturday,4,0.054,0.0274,0.475,8.8,0.094,21.4,62.9,Cloudy,1,7.5,0.0,0.376,0.3,0.24,0.33,0.29,0.72,1,0,1.05
2023-10-07,Saturday,5,0.0503,0.036,0.475,9.8,0.13,27.3,78.5,Sunny,0,6.8,0.0,0.314,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-07,Saturday,6,0.1132,0.0405,0.475,16.99,0.106,22.6,74.2,Sunny,0,4.5,0.3,0.121,0.3,0.24,0.33,0.29,0.47,1,0,1.05
